CMDLINE /opt/apps/intel13/python/2.7.9/bin/python worldline/job_scripts/run_select_ids.py
MEM 21.054688 1500956868.5273
MEM 21.058594 1500956868.5274
MEM 21.058594 1500956868.5275
MEM 21.058594 1500956868.5276
MEM 21.058594 1500956868.5277
MEM 21.058594 1500956868.5278
MEM 21.058594 1500956868.5279
MEM 21.066406 1500956868.5280
MEM 21.066406 1500956868.5281
MEM 21.066406 1500956868.5282
MEM 21.066406 1500956868.5283
MEM 21.066406 1500956868.5284
MEM 21.066406 1500956868.5285
MEM 21.066406 1500956868.5285
MEM 21.066406 1500956868.5286
MEM 21.066406 1500956868.5287
MEM 21.066406 1500956868.5288
MEM 21.066406 1500956868.5289
MEM 21.066406 1500956868.5290
MEM 21.066406 1500956868.5291
MEM 21.066406 1500956868.5292
MEM 21.082031 1500956868.5293
MEM 21.097656 1500956868.5294
MEM 21.097656 1500956868.5295
MEM 21.082031 1500956868.5296
MEM 21.082031 1500956868.5297
MEM 21.082031 1500956868.5297
MEM 21.082031 1500956868.5298
MEM 21.082031 1500956868.5299
MEM 21.082031 1500956868.5300
MEM 21.082031 1500956868.5301
MEM 21.082031 1500956868.5302
MEM 21.082031 1500956868.5303
MEM 21.082031 1500956868.5304
MEM 21.082031 1500956868.5305
MEM 21.082031 1500956868.5306
MEM 21.082031 1500956868.5307
MEM 21.082031 1500956868.5308
MEM 21.082031 1500956868.5309
MEM 21.082031 1500956868.5310
MEM 21.082031 1500956868.5311
MEM 21.082031 1500956868.5312
MEM 21.085938 1500956868.5313
MEM 21.085938 1500956868.5314
MEM 21.085938 1500956868.5315
MEM 21.085938 1500956868.5316
MEM 21.085938 1500956868.5317
MEM 21.085938 1500956868.5318
MEM 21.085938 1500956868.5319
MEM 21.085938 1500956868.5320
MEM 21.085938 1500956868.5320
MEM 21.085938 1500956868.5321
MEM 21.085938 1500956868.5322
MEM 21.085938 1500956868.5323
MEM 21.085938 1500956868.5324
MEM 21.085938 1500956868.5325
MEM 21.085938 1500956868.5326
MEM 21.214844 1500956868.5327
MEM 21.320312 1500956868.5328
MEM 21.500000 1500956868.5329
MEM 21.523438 1500956868.5330
MEM 21.539062 1500956868.5331
MEM 21.562500 1500956868.5332
MEM 21.625000 1500956868.5332
MEM 21.675781 1500956868.5333
MEM 21.746094 1500956868.5334
MEM 21.785156 1500956868.5335
MEM 21.843750 1500956868.5336
MEM 21.628906 1500956868.5337
MEM 21.414062 1500956868.5338
MEM 21.421875 1500956868.5339
MEM 21.433594 1500956868.5340
MEM 21.464844 1500956868.5341
MEM 21.476562 1500956868.5342
MEM 21.476562 1500956868.5343
MEM 21.492188 1500956868.5344
MEM 21.496094 1500956868.5344
MEM 21.507812 1500956868.5345
MEM 21.519531 1500956868.5346
MEM 21.535156 1500956868.5347
MEM 21.546875 1500956868.5348
MEM 21.574219 1500956868.5349
MEM 21.601562 1500956868.5350
MEM 21.617188 1500956868.5351
MEM 21.652344 1500956868.5352
MEM 21.687500 1500956868.5353
MEM 21.695312 1500956868.5354
MEM 21.710938 1500956868.5355
MEM 21.718750 1500956868.5356
MEM 21.726562 1500956868.5357
MEM 21.730469 1500956868.5358
MEM 21.734375 1500956868.5359
MEM 21.746094 1500956868.5360
MEM 21.761719 1500956868.5361
MEM 21.765625 1500956868.5362
MEM 21.765625 1500956868.5363
MEM 21.773438 1500956868.5363
MEM 21.773438 1500956868.5364
MEM 21.773438 1500956868.5365
MEM 21.773438 1500956868.5366
MEM 21.773438 1500956868.5367
MEM 21.773438 1500956868.5368
MEM 21.773438 1500956868.5369
MEM 21.773438 1500956868.5370
MEM 21.773438 1500956868.5371
MEM 21.773438 1500956868.5372
MEM 21.773438 1500956868.5373
MEM 21.773438 1500956868.5374
MEM 21.828125 1500956868.5375
MEM 21.882812 1500956868.5376
MEM 21.910156 1500956868.5376
MEM 21.929688 1500956868.5377
MEM 21.875000 1500956868.5378
MEM 21.882812 1500956868.5379
MEM 21.890625 1500956868.5380
MEM 21.894531 1500956868.5381
MEM 21.894531 1500956868.5382
MEM 21.894531 1500956868.5383
MEM 21.894531 1500956868.5384
MEM 21.894531 1500956868.5385
MEM 21.898438 1500956868.5386
MEM 21.898438 1500956868.5387
MEM 21.898438 1500956868.5387
MEM 21.898438 1500956868.5388
MEM 21.898438 1500956868.5389
MEM 21.898438 1500956868.5390
MEM 21.898438 1500956868.5391
MEM 21.898438 1500956868.5392
MEM 21.898438 1500956868.5393
MEM 21.898438 1500956868.5394
MEM 21.898438 1500956868.5395
MEM 21.898438 1500956868.5396
MEM 21.898438 1500956868.5397
MEM 21.898438 1500956868.5398
MEM 21.898438 1500956868.5399
MEM 21.898438 1500956868.5400
MEM 21.898438 1500956868.5401
MEM 21.898438 1500956868.5402
MEM 21.898438 1500956868.5403
MEM 21.898438 1500956868.5404
MEM 21.898438 1500956868.5405
MEM 21.898438 1500956868.5406
MEM 21.898438 1500956868.5407
MEM 21.898438 1500956868.5408
MEM 21.898438 1500956868.5408
MEM 21.898438 1500956868.5409
MEM 21.898438 1500956868.5410
MEM 21.898438 1500956868.5411
MEM 21.898438 1500956868.5412
MEM 21.898438 1500956868.5413
MEM 21.898438 1500956868.5414
MEM 21.898438 1500956868.5415
MEM 21.898438 1500956868.5416
MEM 21.898438 1500956868.5417
MEM 21.898438 1500956868.5418
MEM 21.898438 1500956868.5419
MEM 21.898438 1500956868.5420
MEM 21.898438 1500956868.5421
MEM 21.898438 1500956868.5422
MEM 21.898438 1500956868.5422
MEM 21.898438 1500956868.5423
MEM 21.898438 1500956868.5424
MEM 21.898438 1500956868.5425
MEM 21.898438 1500956868.5426
MEM 21.898438 1500956868.5427
MEM 21.898438 1500956868.5428
MEM 21.898438 1500956868.5429
MEM 21.898438 1500956868.5430
MEM 21.898438 1500956868.5431
MEM 21.902344 1500956868.5432
MEM 21.902344 1500956868.5433
MEM 21.902344 1500956868.5434
MEM 21.902344 1500956868.5435
MEM 21.902344 1500956868.5436
MEM 21.902344 1500956868.5437
MEM 21.902344 1500956868.5437
MEM 21.902344 1500956868.5438
MEM 21.902344 1500956868.5439
MEM 21.902344 1500956868.5440
MEM 21.902344 1500956868.5441
MEM 21.902344 1500956868.5442
MEM 21.902344 1500956868.5443
MEM 21.902344 1500956868.5444
MEM 21.902344 1500956868.5445
MEM 21.902344 1500956868.5446
MEM 21.902344 1500956868.5447
MEM 21.902344 1500956868.5448
MEM 21.902344 1500956868.5449
MEM 21.906250 1500956868.5449
MEM 21.906250 1500956868.5451
MEM 21.902344 1500956868.5452
MEM 21.902344 1500956868.5453
MEM 21.902344 1500956868.5454
MEM 21.902344 1500956868.5455
MEM 21.902344 1500956868.5456
MEM 21.902344 1500956868.5457
MEM 21.902344 1500956868.5457
MEM 21.902344 1500956868.5458
MEM 21.902344 1500956868.5459
MEM 21.902344 1500956868.5460
MEM 21.902344 1500956868.5461
MEM 21.902344 1500956868.5462
MEM 21.902344 1500956868.5463
MEM 21.902344 1500956868.5464
MEM 21.910156 1500956868.5465
MEM 21.921875 1500956868.5466
MEM 21.921875 1500956868.5467
MEM 21.914062 1500956868.5468
MEM 21.914062 1500956868.5469
MEM 21.914062 1500956868.5470
MEM 21.914062 1500956868.5470
MEM 21.914062 1500956868.5471
MEM 21.914062 1500956868.5472
MEM 21.914062 1500956868.5473
MEM 21.914062 1500956868.5474
MEM 21.914062 1500956868.5475
MEM 21.914062 1500956868.5476
MEM 21.914062 1500956868.5477
MEM 21.914062 1500956868.5478
MEM 21.914062 1500956868.5479
MEM 21.914062 1500956868.5480
MEM 21.914062 1500956868.5481
MEM 21.914062 1500956868.5482
MEM 21.914062 1500956868.5483
MEM 21.914062 1500956868.5484
MEM 21.914062 1500956868.5485
MEM 21.914062 1500956868.5486
MEM 21.914062 1500956868.5486
MEM 21.914062 1500956868.5487
MEM 21.914062 1500956868.5488
MEM 21.914062 1500956868.5489
MEM 21.914062 1500956868.5490
MEM 21.921875 1500956868.5491
MEM 21.937500 1500956868.5492
MEM 21.949219 1500956868.5493
MEM 21.968750 1500956868.5494
MEM 21.988281 1500956868.5495
MEM 22.035156 1500956868.5496
MEM 22.082031 1500956868.5497
MEM 22.125000 1500956868.5497
MEM 22.187500 1500956868.5499
MEM 22.238281 1500956868.5500
MEM 22.281250 1500956868.5501
MEM 22.324219 1500956868.5502
MEM 22.371094 1500956868.5503
MEM 22.417969 1500956868.5503
MEM 22.457031 1500956868.5504
MEM 22.468750 1500956868.5505
MEM 22.503906 1500956868.5506
MEM 22.535156 1500956868.5507
MEM 22.535156 1500956868.5508
MEM 22.285156 1500956868.5509
MEM 22.285156 1500956868.5510
MEM 22.285156 1500956868.5511
MEM 22.285156 1500956868.5512
MEM 22.285156 1500956868.5513
MEM 22.285156 1500956868.5514
MEM 22.292969 1500956868.5514
MEM 22.296875 1500956868.5515
MEM 22.296875 1500956868.5516
MEM 22.296875 1500956868.5517
MEM 22.296875 1500956868.5518
MEM 22.296875 1500956868.5519
MEM 22.296875 1500956868.5520
MEM 22.296875 1500956868.5521
MEM 22.296875 1500956868.5522
MEM 22.296875 1500956868.5523
MEM 22.296875 1500956868.5524
MEM 22.296875 1500956868.5525
MEM 22.296875 1500956868.5526
MEM 22.296875 1500956868.5526
MEM 22.296875 1500956868.5527
MEM 22.296875 1500956868.5528
MEM 22.296875 1500956868.5529
MEM 22.296875 1500956868.5530
MEM 22.296875 1500956868.5531
MEM 22.296875 1500956868.5532
MEM 22.296875 1500956868.5533
MEM 22.296875 1500956868.5534
MEM 22.292969 1500956868.5535
MEM 22.292969 1500956868.5536
MEM 22.292969 1500956868.5537
MEM 22.292969 1500956868.5538
MEM 22.292969 1500956868.5538
MEM 22.292969 1500956868.5539
MEM 22.292969 1500956868.5540
MEM 22.292969 1500956868.5541
MEM 22.292969 1500956868.5542
MEM 22.292969 1500956868.5543
MEM 22.292969 1500956868.5544
MEM 22.292969 1500956868.5545
MEM 22.292969 1500956868.5546
MEM 22.292969 1500956868.5547
MEM 22.292969 1500956868.5548
MEM 22.292969 1500956868.5549
MEM 22.292969 1500956868.5550
MEM 22.292969 1500956868.5551
MEM 22.292969 1500956868.5552
MEM 22.292969 1500956868.5553
MEM 22.292969 1500956868.5554
MEM 22.292969 1500956868.5555
MEM 22.292969 1500956868.5556
MEM 22.292969 1500956868.5557
MEM 22.292969 1500956868.5557
MEM 22.292969 1500956868.5558
MEM 22.292969 1500956868.5559
MEM 22.292969 1500956868.5560
MEM 22.292969 1500956868.5561
MEM 22.292969 1500956868.5562
MEM 22.292969 1500956868.5563
MEM 22.292969 1500956868.5564
MEM 22.292969 1500956868.5565
MEM 22.292969 1500956868.5566
MEM 22.292969 1500956868.5567
MEM 22.292969 1500956868.5568
MEM 22.292969 1500956868.5569
MEM 22.292969 1500956868.5570
MEM 22.292969 1500956868.5570
MEM 22.292969 1500956868.5571
MEM 22.292969 1500956868.5572
MEM 22.292969 1500956868.5573
MEM 22.292969 1500956868.5574
MEM 22.292969 1500956868.5575
MEM 22.292969 1500956868.5576
MEM 22.292969 1500956868.5577
MEM 22.292969 1500956868.5578
MEM 22.292969 1500956868.5579
MEM 22.292969 1500956868.5580
MEM 22.292969 1500956868.5581
MEM 22.292969 1500956868.5582
MEM 22.292969 1500956868.5582
MEM 22.292969 1500956868.5583
MEM 22.292969 1500956868.5584
MEM 22.292969 1500956868.5585
MEM 22.292969 1500956868.5586
MEM 22.292969 1500956868.5587
MEM 22.292969 1500956868.5588
MEM 22.292969 1500956868.5589
MEM 22.292969 1500956868.5590
MEM 22.292969 1500956868.5591
MEM 22.292969 1500956868.5592
MEM 22.292969 1500956868.5593
MEM 22.292969 1500956868.5594
MEM 22.292969 1500956868.5595
MEM 22.292969 1500956868.5596
MEM 22.292969 1500956868.5597
MEM 22.292969 1500956868.5598
MEM 22.292969 1500956868.5599
MEM 22.292969 1500956868.5600
MEM 22.292969 1500956868.5601
MEM 22.292969 1500956868.5602
MEM 22.292969 1500956868.5603
MEM 22.292969 1500956868.5603
MEM 22.292969 1500956868.5604
MEM 22.292969 1500956868.5605
MEM 22.292969 1500956868.5606
MEM 22.292969 1500956868.5607
MEM 22.292969 1500956868.5608
MEM 22.292969 1500956868.5609
MEM 22.292969 1500956868.5610
MEM 22.292969 1500956868.5611
MEM 22.292969 1500956868.5612
MEM 22.292969 1500956868.5613
MEM 22.292969 1500956868.5614
MEM 22.292969 1500956868.5614
MEM 22.292969 1500956868.5615
MEM 22.292969 1500956868.5616
MEM 22.292969 1500956868.5617
MEM 22.292969 1500956868.5618
MEM 22.292969 1500956868.5619
MEM 22.292969 1500956868.5620
MEM 22.292969 1500956868.5621
MEM 22.292969 1500956868.5622
MEM 22.292969 1500956868.5623
MEM 22.292969 1500956868.5624
MEM 22.292969 1500956868.5625
MEM 22.292969 1500956868.5626
MEM 22.292969 1500956868.5627
MEM 22.292969 1500956868.5628
MEM 22.292969 1500956868.5628
MEM 22.292969 1500956868.5629
MEM 22.292969 1500956868.5630
MEM 22.292969 1500956868.5631
MEM 22.292969 1500956868.5632
MEM 22.292969 1500956868.5633
MEM 22.292969 1500956868.5634
MEM 22.296875 1500956868.5635
MEM 22.296875 1500956868.5636
MEM 22.292969 1500956868.5637
MEM 22.292969 1500956868.5638
MEM 22.292969 1500956868.5639
MEM 22.292969 1500956868.5639
MEM 22.292969 1500956868.5640
MEM 22.292969 1500956868.5642
MEM 22.292969 1500956868.5643
MEM 22.296875 1500956868.5644
MEM 22.304688 1500956868.5644
MEM 22.304688 1500956868.5645
MEM 22.304688 1500956868.5646
MEM 22.304688 1500956868.5647
MEM 22.304688 1500956868.5648
MEM 22.304688 1500956868.5649
MEM 22.304688 1500956868.5650
MEM 22.304688 1500956868.5651
MEM 22.304688 1500956868.5652
MEM 22.304688 1500956868.5653
MEM 22.308594 1500956868.5654
MEM 22.320312 1500956868.5655
MEM 22.320312 1500956868.5656
MEM 22.320312 1500956868.5657
MEM 22.320312 1500956868.5658
MEM 22.320312 1500956868.5658
MEM 22.324219 1500956868.5659
MEM 22.324219 1500956868.5660
MEM 22.332031 1500956868.5661
MEM 22.332031 1500956868.5662
MEM 22.359375 1500956868.5663
MEM 22.375000 1500956868.5664
MEM 22.375000 1500956868.5665
MEM 22.375000 1500956868.5666
MEM 22.375000 1500956868.5667
MEM 22.375000 1500956868.5668
MEM 22.378906 1500956868.5669
MEM 22.386719 1500956868.5669
MEM 22.386719 1500956868.5670
MEM 22.386719 1500956868.5671
MEM 22.386719 1500956868.5672
MEM 22.386719 1500956868.5673
MEM 22.390625 1500956868.5674
MEM 22.398438 1500956868.5675
MEM 22.398438 1500956868.5676
MEM 22.398438 1500956868.5677
MEM 22.398438 1500956868.5678
MEM 22.398438 1500956868.5679
MEM 22.406250 1500956868.5680
MEM 22.425781 1500956868.5681
MEM 22.433594 1500956868.5681
MEM 22.433594 1500956868.5682
MEM 22.449219 1500956868.5683
MEM 22.472656 1500956868.5684
MEM 22.492188 1500956868.5685
MEM 22.507812 1500956868.5686
MEM 22.527344 1500956868.5687
MEM 22.539062 1500956868.5688
MEM 22.558594 1500956868.5689
MEM 22.566406 1500956868.5690
MEM 22.578125 1500956868.5691
MEM 22.605469 1500956868.5692
MEM 22.621094 1500956868.5693
MEM 22.621094 1500956868.5694
MEM 22.625000 1500956868.5695
MEM 22.625000 1500956868.5696
MEM 22.628906 1500956868.5697
MEM 22.628906 1500956868.5698
MEM 22.632812 1500956868.5699
MEM 22.632812 1500956868.5700
MEM 22.636719 1500956868.5700
MEM 22.636719 1500956868.5701
MEM 22.640625 1500956868.5702
MEM 22.640625 1500956868.5703
MEM 22.648438 1500956868.5704
MEM 22.648438 1500956868.5705
MEM 22.652344 1500956868.5706
MEM 22.652344 1500956868.5707
MEM 22.656250 1500956868.5708
MEM 22.656250 1500956868.5709
MEM 22.664062 1500956868.5710
MEM 22.664062 1500956868.5710
MEM 22.667969 1500956868.5711
MEM 22.667969 1500956868.5712
MEM 22.671875 1500956868.5713
MEM 22.671875 1500956868.5714
MEM 22.675781 1500956868.5715
MEM 22.679688 1500956868.5716
MEM 22.679688 1500956868.5717
MEM 22.699219 1500956868.5718
MEM 22.726562 1500956868.5719
MEM 22.750000 1500956868.5720
MEM 22.773438 1500956868.5721
MEM 22.785156 1500956868.5722
MEM 22.808594 1500956868.5722
MEM 22.832031 1500956868.5723
MEM 22.855469 1500956868.5724
MEM 22.878906 1500956868.5725
MEM 22.898438 1500956868.5726
MEM 22.921875 1500956868.5727
MEM 22.941406 1500956868.5728
MEM 22.972656 1500956868.5729
MEM 22.992188 1500956868.5730
MEM 23.015625 1500956868.5731
MEM 23.031250 1500956868.5732
MEM 23.054688 1500956868.5733
MEM 23.078125 1500956868.5733
MEM 23.101562 1500956868.5734
MEM 23.125000 1500956868.5735
MEM 23.164062 1500956868.5737
MEM 23.191406 1500956868.5738
MEM 23.218750 1500956868.5739
MEM 23.246094 1500956868.5739
MEM 23.273438 1500956868.5740
MEM 23.300781 1500956868.5741
MEM 23.324219 1500956868.5742
MEM 23.347656 1500956868.5743
MEM 23.371094 1500956868.5744
MEM 23.394531 1500956868.5745
MEM 23.421875 1500956868.5746
MEM 23.441406 1500956868.5747
MEM 23.468750 1500956868.5748
MEM 23.492188 1500956868.5749
MEM 23.519531 1500956868.5750
MEM 23.539062 1500956868.5750
MEM 23.539062 1500956868.5751
MEM 23.539062 1500956868.5752
MEM 23.539062 1500956868.5753
MEM 23.539062 1500956868.5754
MEM 23.539062 1500956868.5755
MEM 23.539062 1500956868.5756
MEM 23.539062 1500956868.5757
MEM 23.550781 1500956868.5758
MEM 23.554688 1500956868.5759
MEM 23.570312 1500956868.5760
MEM 23.585938 1500956868.5761
MEM 23.585938 1500956868.5762
MEM 23.585938 1500956868.5763
MEM 23.585938 1500956868.5764
MEM 23.585938 1500956868.5765
MEM 23.585938 1500956868.5766
MEM 23.585938 1500956868.5766
MEM 23.597656 1500956868.5767
MEM 23.605469 1500956868.5768
MEM 23.613281 1500956868.5769
MEM 23.628906 1500956868.5770
MEM 23.640625 1500956868.5771
MEM 23.640625 1500956868.5772
MEM 23.640625 1500956868.5773
MEM 23.640625 1500956868.5774
MEM 23.640625 1500956868.5775
MEM 23.640625 1500956868.5776
MEM 23.640625 1500956868.5777
MEM 23.648438 1500956868.5777
MEM 23.664062 1500956868.5778
MEM 23.671875 1500956868.5779
MEM 23.687500 1500956868.5780
MEM 23.691406 1500956868.5781
MEM 23.699219 1500956868.5782
MEM 23.710938 1500956868.5783
MEM 23.710938 1500956868.5784
MEM 23.710938 1500956868.5785
MEM 23.710938 1500956868.5786
MEM 23.710938 1500956868.5787
MEM 23.710938 1500956868.5788
MEM 23.710938 1500956868.5789
MEM 23.722656 1500956868.5790
MEM 23.734375 1500956868.5791
MEM 23.746094 1500956868.5792
MEM 23.750000 1500956868.5793
MEM 23.750000 1500956868.5794
MEM 23.753906 1500956868.5794
MEM 23.765625 1500956868.5796
MEM 23.785156 1500956868.5797
MEM 23.804688 1500956868.5797
MEM 23.816406 1500956868.5798
MEM 23.828125 1500956868.5799
MEM 23.828125 1500956868.5800
MEM 23.828125 1500956868.5801
MEM 23.828125 1500956868.5802
MEM 23.828125 1500956868.5803
MEM 23.828125 1500956868.5804
MEM 23.828125 1500956868.5805
MEM 23.828125 1500956868.5806
MEM 23.828125 1500956868.5807
MEM 23.828125 1500956868.5808
MEM 23.828125 1500956868.5809
MEM 23.828125 1500956868.5809
MEM 23.828125 1500956868.5810
MEM 23.828125 1500956868.5811
MEM 23.828125 1500956868.5812
MEM 23.828125 1500956868.5813
MEM 23.832031 1500956868.5814
MEM 23.832031 1500956868.5815
MEM 23.832031 1500956868.5816
MEM 23.832031 1500956868.5817
MEM 23.832031 1500956868.5818
MEM 23.832031 1500956868.5819
MEM 23.832031 1500956868.5820
MEM 23.832031 1500956868.5821
MEM 23.835938 1500956868.5821
MEM 23.835938 1500956868.5822
MEM 23.835938 1500956868.5823
MEM 23.835938 1500956868.5824
MEM 23.835938 1500956868.5825
MEM 23.835938 1500956868.5826
MEM 23.835938 1500956868.5827
MEM 23.835938 1500956868.5828
MEM 23.843750 1500956868.5829
MEM 23.855469 1500956868.5830
MEM 23.878906 1500956868.5831
MEM 23.902344 1500956868.5832
MEM 23.906250 1500956868.5833
MEM 23.929688 1500956868.5834
MEM 23.941406 1500956868.5835
MEM 23.949219 1500956868.5836
MEM 23.957031 1500956868.5837
MEM 23.957031 1500956868.5838
MEM 23.957031 1500956868.5839
MEM 23.957031 1500956868.5840
MEM 23.957031 1500956868.5840
MEM 23.957031 1500956868.5841
MEM 23.957031 1500956868.5842
MEM 23.957031 1500956868.5843
MEM 23.964844 1500956868.5844
MEM 23.972656 1500956868.5845
MEM 23.984375 1500956868.5846
MEM 23.996094 1500956868.5847
MEM 23.996094 1500956868.5848
MEM 23.996094 1500956868.5849
MEM 23.996094 1500956868.5850
MEM 23.996094 1500956868.5851
MEM 23.996094 1500956868.5852
MEM 23.996094 1500956868.5852
MEM 23.996094 1500956868.5853
MEM 23.996094 1500956868.5854
MEM 23.996094 1500956868.5855
MEM 23.996094 1500956868.5856
MEM 23.996094 1500956868.5857
MEM 23.996094 1500956868.5858
MEM 23.996094 1500956868.5859
MEM 23.996094 1500956868.5860
MEM 23.996094 1500956868.5861
MEM 23.996094 1500956868.5862
MEM 23.996094 1500956868.5863
MEM 23.996094 1500956868.5864
MEM 23.996094 1500956868.5865
MEM 23.996094 1500956868.5865
MEM 23.996094 1500956868.5866
MEM 24.000000 1500956868.5867
MEM 24.011719 1500956868.5868
MEM 24.023438 1500956868.5869
MEM 24.035156 1500956868.5870
MEM 24.046875 1500956868.5871
MEM 24.058594 1500956868.5872
MEM 24.066406 1500956868.5873
MEM 24.066406 1500956868.5874
MEM 24.066406 1500956868.5875
MEM 24.066406 1500956868.5876
MEM 24.066406 1500956868.5877
MEM 24.066406 1500956868.5877
MEM 24.066406 1500956868.5878
MEM 24.066406 1500956868.5880
MEM 24.066406 1500956868.5881
MEM 24.066406 1500956868.5882
MEM 24.066406 1500956868.5883
MEM 24.066406 1500956868.5883
MEM 24.066406 1500956868.5884
MEM 24.066406 1500956868.5885
MEM 24.066406 1500956868.5886
MEM 24.066406 1500956868.5887
MEM 24.066406 1500956868.5888
MEM 24.066406 1500956868.5889
MEM 24.066406 1500956868.5890
MEM 24.066406 1500956868.5891
MEM 24.066406 1500956868.5892
MEM 24.066406 1500956868.5893
MEM 24.066406 1500956868.5894
MEM 24.066406 1500956868.5895
MEM 24.066406 1500956868.5896
MEM 24.066406 1500956868.5896
MEM 24.066406 1500956868.5897
MEM 24.066406 1500956868.5898
MEM 24.066406 1500956868.5899
MEM 24.066406 1500956868.5900
MEM 24.066406 1500956868.5901
MEM 24.066406 1500956868.5902
MEM 24.097656 1500956868.5903
MEM 24.097656 1500956868.5904
MEM 24.097656 1500956868.5905
MEM 24.097656 1500956868.5906
MEM 24.097656 1500956868.5907
MEM 24.097656 1500956868.5907
MEM 24.121094 1500956868.5908
